country,iso2,admin1,iuName,iuId,iuCode,year,pgm,popTotal,popPreSac,popSac,popAdults,endLf,popReqPc,popNoTx,mda,epiEffMda,epiEffMdaN,cumMda,mdaScheme,mdaDrugs,ia,mdaLast,surveyLast,endemicityId
Nigeria,NG,Imo,Nkwere,36642,NGA0379136642,2027,1.0237,133454,21354,37367,69396,"Endemic (under post-intervention surveillance)",0,133454,0,0,0,8,NR,NR,TAS3,2022,2027,3
Nigeria,NG,Jigawa,Gagarawa,36662,NGA0379236662,2027,1.0237,133860,21417,37481,69608,"Endemic (under post-intervention surveillance)",0,133860,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Jigawa,Roni,36679,NGA0379236679,2028,1.0237,132638,21223,37140,68972,"Endemic (under post-intervention surveillance)",0,132638,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Kebbi,Kalgo,36795,NGA0379636795,2024,1.0237,132554,21208,37115,68927,"Endemic (under post-intervention surveillance)",0,132554,0,0,0,8,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Kebbi,Sakaba,36799,NGA0379636799,2022,1.0237,133204,21312,37297,69266,"Endemic (under post-intervention surveillance)",0,133204,0,0,0,14,NR,NR,NR,2021,2026,3
Nigeria,NG,Kogi,Idah,36811,NGA0379736811,2027,1.0237,132894,21264,37211,69105,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Kwara,Offa,36839,NGA0379836839,2022,1.0237,132815,21251,37188,69063,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Nasarawa,Keana,36866,NGA0380036866,2027,1.0237,131959,21113,36949,68618,"Endemic (under post-intervention surveillance)",0,0,0,0,0,8,NR,NR,NR,0,2017,3
Nigeria,NG,Nasarawa,Keffi,36867,NGA0380036867,2021,1.0237,134067,21451,37539,69715,"Endemic (under post-intervention surveillance)",0,0,0,0,0,8,NR,NR,NR,0,2017,3
Nigeria,NG,Niger,Tafa,36898,NGA0380136898,2025,1.0237,132739,21238,37167,69023,"Endemic (under post-intervention surveillance)",0,132739,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Niger,Wushishi,36899,NGA0380136899,2026,1.0237,133018,21283,37245,69170,"Endemic (under post-intervention surveillance)",0,133018,0,0,0,13,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Ogun,"Imeko Afon",36912,NGA0380236912,2026,1.0237,133726,21396,37444,69537,"Endemic (under post-intervention surveillance)",0,133726,0,0,0,8,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Ondo,"Akoko south East",36922,NGA0380336922,2026,1.0237,134066,21451,37539,69713,"Endemic (under post-intervention surveillance)",0,134066,0,0,0,18,NR,NR,TAS2,2024,2029,3
Nigeria,NG,Ondo,"Ondo East",36934,NGA0380336934,2030,1.0237,133532,21366,37389,69435,"Endemic (under post-intervention surveillance)",0,133532,0,0,0,16,NR,NR,NR,2021,2026,3
Nigeria,NG,Osun,Aijedire,36939,NGA0380436939,2029,1.0237,132340,21175,37056,68819,"Endemic (under post-intervention surveillance)",0,132340,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,"Atakunmosa West",36941,NGA0380436941,2029,1.0237,132954,21273,37226,69135,"Endemic (under post-intervention surveillance)",0,132954,0,0,0,9,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Osun,"Ede North",36944,NGA0380436944,2025,1.0237,133194,21312,37295,69261,"Endemic (under post-intervention surveillance)",0,133194,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,"Ede South",36945,NGA0380436945,2029,1.0237,132670,21227,37148,68987,"Endemic (under post-intervention surveillance)",0,132670,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Osun,Egbedore,36946,NGA0380436946,2030,1.0237,132956,21273,37226,69136,"Endemic (under post-intervention surveillance)",0,132956,0,0,0,9,NR,NR,Surveillance,2022,2027,3
Nigeria,NG,Osun,Ola-Oluwa,36963,NGA0380436963,2029,1.0237,133642,21382,37419,69494,"Endemic (under post-intervention surveillance)",0,133642,0,0,0,11,NR,NR,NR,2023,2028,3
Nigeria,NG,Oyo,Olorunsogo,36991,NGA0380536991,2026,1.0237,132980,21276,37235,69149,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Plateau,"Jos East",37004,NGA0380637004,2024,1.0237,132863,21258,37202,69089,"Endemic (under post-intervention surveillance)",0,0,0,0,0,11,NR,NR,NR,0,2017,3
Nigeria,NG,Rivers,Ogu/Bolo,37034,NGA0380737034,2030,1.0237,133398,21342,37352,69367,"Endemic (under post-intervention surveillance)",0,133398,0,0,0,11,NR,NR,TAS3,2025,2030,3
Nigeria,NG,Taraba,Ardo-Kola,37064,NGA0380937064,2023,1.0237,131787,21086,36900,68529,"Endemic (under post-intervention surveillance)",0,131787,0,0,0,12,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Taraba,Gashaka,37067,NGA0380937067,2023,1.0237,133091,21294,37265,69208,"Endemic (under post-intervention surveillance)",0,133091,0,0,0,15,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Taraba,Ibi,37069,NGA0380937069,2025,1.0237,133550,21369,37394,69446,"Endemic (under post-intervention surveillance)",0,133550,0,0,0,12,NR,NR,NR,2021,2026,3
Nigeria,NG,Taraba,Kurmi,37072,NGA0380937072,2021,1.0237,132428,21188,37080,68863,"Endemic (MDA not delivered)",132428,0,0,0,5,12,"MDA 1",ALB_IVM,pre-TAS,2022,2027,26
Nigeria,NG,Taraba,Ussa,37076,NGA0380937076,2021,1.0237,133131,21301,37277,69228,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Taraba,Yorro,37078,NGA0380937078,2022,1.0237,132424,21187,37079,68861,"Endemic (under post-intervention surveillance)",0,132424,0,0,0,15,NR,NR,NR,2021,2026,3
Nigeria,NG,Yobe,Damaturu,37082,NGA0381037082,2023,1.0237,133444,21351,37365,69391,Endemic,133444,0,1,1,5,13,"MDA 1",ALB_IVM,pre-TAS,2024,2029,26
Nigeria,NG,Yobe,Nangere,37091,NGA0381037091,2023,1.0237,133154,21305,37284,69240,"Endemic (under post-intervention surveillance)",0,133154,0,0,0,14,NR,NR,NR,2022,2027,3
Nigeria,NG,Abia,Ugwunagbo,36348,NGA0377536348,2026,1.0237,134378,21501,37627,69876,"Endemic (under post-intervention surveillance)",0,134378,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Adamawa,Numan,36369,NGA0377636369,2022,1.0237,134369,21499,37624,69872,Endemic,134369,0,1,1,5,8,"MDA 1",ALB_IVM,pre-TAS,2023,2028,26
Nigeria,NG,"Akwa Ibom",Ibeno,36382,NGA0377736382,2030,1.0237,134644,21543,37699,70012,"Endemic (under post-intervention surveillance)",0,134644,0,0,0,12,NR,NR,NR,2021,2026,3
Nigeria,NG,"Akwa Ibom",Oron,36399,NGA0377736399,2024,1.0237,135747,21720,38009,70589,"Endemic (under post-intervention surveillance)",0,135747,0,0,0,13,NR,NR,NR,2023,2028,3
Nigeria,NG,Bauchi,Bogoro,36429,NGA0377936429,2026,1.0237,136970,21915,38352,71224,"Endemic (under post-intervention surveillance)",0,136970,0,0,0,13,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Bauchi,Dass,36432,NGA0377936432,2023,1.0237,136364,21818,38182,70909,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bayelsa,Kolokuma/Opokuma,36449,NGA0378036449,2029,1.0237,134863,21578,37763,70130,"Endemic (under post-intervention surveillance)",0,134863,0,0,0,8,NR,NR,NR,2022,2027,3
Nigeria,NG,Benue,Tarka,36474,NGA0378136474,2028,1.0237,135495,21680,37938,70458,"Endemic (under post-intervention surveillance)",0,135495,0,0,0,7,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Borno,Bayo,36481,NGA0378236481,2028,1.0237,134616,21539,37691,70000,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Kaga,36491,NGA0378236491,2023,1.0237,136477,21836,38214,70968,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Etung,36514,NGA0378336514,2028,1.0237,136692,21870,38275,71080,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,Bomadi,36525,NGA0378436525,2024,1.0237,134479,21516,37654,69929,Endemic,134479,0,1,1,6,8,"MDA 1",ALB_IVM,TAS1,2024,2029,26
Nigeria,NG,Edo,"Etsako Central",36567,NGA0378636567,2021,1.0237,136832,21893,38313,71153,"Endemic (MDA not delivered)",136832,0,0,0,4,7,"MDA 1",ALB_IVM,NR,2023,2028,26
Nigeria,NG,Ekiti,Efon,36581,NGA0378736581,2024,1.0237,134935,21590,37781,70166,"Endemic (under post-intervention surveillance)",0,134935,0,0,0,17,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Ekiti,Emure,36585,NGA0378736585,2021,1.0237,135827,21732,38032,70630,"Endemic (MDA not delivered)",135827,0,0,0,4,13,"MDA 1",ALB_IVM,NR,2023,2028,26
Nigeria,NG,"Federal Capital Territory",Kwali,36617,NGA0378936617,2025,1.0237,136383,21821,38187,70919,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Imo,Nkwere,36642,NGA0379136642,2028,1.0237,136616,21860,38252,71040,"Endemic (under post-intervention surveillance)",0,136616,0,0,0,8,NR,NR,NR,2022,2027,3
Nigeria,NG,Jigawa,Gagarawa,36662,NGA0379236662,2028,1.0237,137031,21924,38369,71257,"Endemic (under post-intervention surveillance)",0,137031,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Jigawa,Roni,36679,NGA0379236679,2029,1.0237,135780,21726,38020,70606,"Endemic (under post-intervention surveillance)",0,135780,0,0,0,10,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Abia,Ohafia,36346,NGA0377536346,2021,1.0237,354676,56748,99309,184432,"Endemic (under MDA)",354676,0,1,1,6,10,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Abia,Ohafia,36346,NGA0377536346,2022,1.0237,363078,58092,101662,188801,"Endemic (under post-intervention surveillance)",0,363078,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Abia,"Osisioma Ngwa",36347,NGA0377536347,2025,1.0237,348964,55833,97710,181460,"Endemic (under post-intervention surveillance)",0,348964,0,0,0,7,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Abia,"Osisioma Ngwa",36347,NGA0377536347,2026,1.0237,357231,57156,100025,185759,"Endemic (under post-intervention surveillance)",0,357231,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Abia,"Umuahia North",36352,NGA0377536352,2025,1.0237,350596,56095,98168,182310,"Endemic (under post-intervention surveillance)",0,350596,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Abia,"Umuahia North",36352,NGA0377536352,2026,1.0237,358902,57424,100494,186629,"Endemic (under post-intervention surveillance)",0,358902,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Adamawa,Fufore,36355,NGA0377636355,2027,1.0237,345138,55222,96638,179471,"Endemic (under post-intervention surveillance)",0,345138,0,0,0,12,NR,NR,NR,2023,2028,3
Nigeria,NG,Adamawa,Fufore,36355,NGA0377636355,2028,1.0237,353314,56530,98927,183723,"Endemic (under post-intervention surveillance)",0,353314,0,0,0,12,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Adamawa,Fufore,36355,NGA0377636355,2029,1.0237,361684,57869,101271,188075,"Endemic (under post-intervention surveillance)",0,361684,0,0,0,12,NR,NR,NR,2023,2028,3
Nigeria,NG,Adamawa,"Yola North",36373,NGA0377636373,2029,1.0237,345912,55345,96856,179873,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Adamawa,"Yola North",36373,NGA0377636373,2030,1.0237,354107,56656,99151,184134,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Adamawa,"Yola South",36374,NGA0377636374,2030,1.0237,347604,55615,97330,180755,"Endemic (under post-intervention surveillance)",0,347604,0,0,0,9,NR,NR,NR,2024,2029,3
Nigeria,NG,Anambra,"Idimili South",36416,NGA0377836416,2027,1.0237,345797,55328,96824,179815,"Endemic (under post-intervention surveillance)",0,345797,0,0,0,10,NR,NR,TAS3,2022,2027,3
Nigeria,NG,Anambra,"Idimili South",36416,NGA0377836416,2028,1.0237,353989,56639,99118,184075,"Endemic (under post-intervention surveillance)",0,353989,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Anambra,"Idimili South",36416,NGA0377836416,2029,1.0237,362375,57981,101466,188436,"Endemic (under post-intervention surveillance)",0,362375,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Anambra,"Nnewi South",36420,NGA0377836420,2022,1.0237,346067,55370,96898,179954,"Endemic (under post-intervention surveillance)",0,346067,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,"Nnewi South",36420,NGA0377836420,2023,1.0237,354265,56682,99194,184217,"Endemic (under post-intervention surveillance)",0,354265,0,0,0,9,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Anambra,"Nnewi South",36420,NGA0377836420,2024,1.0237,362658,58025,101544,188581,"Endemic (under post-intervention surveillance)",0,362658,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,Ogbaru,36421,NGA0377836421,2025,1.0237,352533,56406,98708,183317,"Endemic (under post-intervention surveillance)",0,352533,0,0,0,7,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Anambra,Ogbaru,36421,NGA0377836421,2026,1.0237,360885,57742,101046,187660,"Endemic (under post-intervention surveillance)",0,360885,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Bauchi,Darazo,36431,NGA0377936431,2021,1.0237,363998,58240,101919,189279,"Endemic (MDA not delivered)",363998,0,0,0,3,7,"MDA 1",ALB_IVM,NR,2024,2029,26
Nigeria,NG,Bauchi,Itas/Gadua,36436,NGA0377936436,2023,1.0237,348700,55792,97635,181323,"Endemic (under post-intervention surveillance)",0,348700,0,0,0,9,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Bauchi,Itas/Gadua,36436,NGA0377936436,2024,1.0237,356961,57114,99948,185619,"Endemic (under post-intervention surveillance)",0,356961,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Bauchi,Shira,36442,NGA0377936442,2022,1.0237,346580,55453,97043,180222,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bauchi,Shira,36442,NGA0377936442,2023,1.0237,354790,56767,99342,184491,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bauchi,Shira,36442,NGA0377936442,2024,1.0237,363195,58112,101695,188862,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bauchi,Tafawa-Balewa,36443,NGA0377936443,2025,1.0237,349515,55922,97864,181749,"Endemic (under post-intervention surveillance)",0,349515,0,0,0,12,NR,NR,NR,2021,2026,3
Nigeria,NG,Bauchi,Tafawa-Balewa,36443,NGA0377936443,2026,1.0237,357795,57247,100182,186055,"Endemic (under post-intervention surveillance)",0,357795,0,0,0,12,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Benue,Buruku,36458,NGA0378136458,2028,1.0237,347238,55559,97226,180563,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Benue,Buruku,36458,NGA0378136458,2029,1.0237,355464,56875,99529,184841,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Benue,Buruku,36458,NGA0378136458,2030,1.0237,363885,58222,101887,189220,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Benue,Katsina-Ala,36463,NGA0378136463,2024,1.0237,348781,55805,97659,181366,"Endemic (under post-intervention surveillance)",0,348781,0,0,0,11,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Benue,Katsina-Ala,36463,NGA0378136463,2025,1.0237,357044,57127,99973,185663,"Endemic (under post-intervention surveillance)",0,357044,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Benue,Konshisha,36464,NGA0378136464,2024,1.0237,350263,56043,98074,182136,"Endemic (under post-intervention surveillance)",0,350263,0,0,0,12,NR,NR,NR,2023,2028,3
Nigeria,NG,Benue,Konshisha,36464,NGA0378136464,2025,1.0237,358561,57371,100397,186451,"Endemic (under post-intervention surveillance)",0,358561,0,0,0,12,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Benue,Kwande,36465,NGA0378136465,2021,1.0237,359816,57571,100748,187104,"Endemic (MDA not delivered)",359816,0,0,0,6,10,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Benue,Ukum,36475,NGA0378136475,2026,1.0237,352835,56454,98794,183475,"Endemic (under post-intervention surveillance)",0,352835,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Benue,Ukum,36475,NGA0378136475,2027,1.0237,361194,57791,101134,187822,"Endemic (under post-intervention surveillance)",0,361194,0,0,0,11,NR,NR,TAS3,2022,2027,3
Nigeria,NG,Benue,Vandeikya,36477,NGA0378136477,2023,1.0237,348900,55824,97692,181428,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Benue,Vandeikya,36477,NGA0378136477,2024,1.0237,357165,57146,100006,185726,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Damboa,36484,NGA0378236484,2023,1.0237,351103,56177,98308,182573,Endemic,351103,0,1,1,2,3,"MDA 1",ALB_IVM,NR,2027,2032,26
Nigeria,NG,Borno,Damboa,36484,NGA0378236484,2024,1.0237,359421,57508,100637,186898,Endemic,359421,0,1,1,3,4,"MDA 1",ALB_IVM,NR,2027,2032,26
Nigeria,NG,Borno,Jere,36490,NGA0378236490,2027,1.0237,351660,56266,98465,182863,"Endemic (under post-intervention surveillance)",0,351660,0,0,0,6,NR,NR,NR,2026,2031,3
Nigeria,NG,Borno,Jere,36490,NGA0378236490,2028,1.0237,359991,57599,100798,187195,"Endemic (under post-intervention surveillance)",0,359991,0,0,0,6,NR,NR,TAS2,2026,2031,3
Nigeria,NG,Borno,Kukawa,36494,NGA0378236494,2028,1.0237,347479,55597,97295,180690,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Kukawa,36494,NGA0378236494,2029,1.0237,355711,56914,99600,184971,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Kukawa,36494,NGA0378236494,2030,1.0237,364138,58262,101960,189353,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Ngala,36502,NGA0378236502,2022,1.0237,351122,56179,98314,182583,Endemic,351122,0,1,1,1,1,"MDA 1",ALB_IVM,NR,2027,2032,26
Nigeria,NG,Borno,Ngala,36502,NGA0378236502,2023,1.0237,359440,57510,100643,186908,Endemic,359440,0,1,1,2,2,"MDA 1",ALB_IVM,NR,2027,2032,26
Nigeria,NG,"Cross River",Yakur,36521,NGA0378336521,2030,1.0237,350895,56143,98251,182465,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Yala,36522,NGA0378336522,2027,1.0237,351059,56170,98296,182551,"Endemic (under post-intervention surveillance)",0,351059,0,0,0,14,NR,NR,NR,2021,2026,3
Nigeria,NG,"Cross River",Yala,36522,NGA0378336522,2028,1.0237,359376,57501,100625,186876,"Endemic (under post-intervention surveillance)",0,359376,0,0,0,14,NR,NR,NR,2021,2026,3
Nigeria,NG,Delta,Burutu,36526,NGA0378436526,2027,1.0237,349100,55856,97749,181532,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Kebbi,Kalgo,36795,NGA0379636795,2025,1.0237,135694,21710,37994,70560,"Endemic (under post-intervention surveillance)",0,135694,0,0,0,8,NR,NR,NR,2022,2027,3
Nigeria,NG,Kebbi,Sakaba,36799,NGA0379636799,2023,1.0237,136360,21817,38181,70907,"Endemic (under post-intervention surveillance)",0,136360,0,0,0,14,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Kogi,Idah,36811,NGA0379736811,2028,1.0237,136042,21768,38093,70742,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Kwara,Ayun,36827,NGA0379836827,2021,1.0237,136366,21819,38182,70910,"Endemic (MDA not delivered)",136366,0,0,0,6,13,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Kwara,Offa,36839,NGA0379836839,2023,1.0237,135961,21754,38069,70699,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Nasarawa,Keana,36866,NGA0380036866,2028,1.0237,135085,21613,37824,70244,"Endemic (under post-intervention surveillance)",0,0,0,0,0,8,NR,NR,NR,0,2017,3
Nigeria,NG,Niger,Gurara,36883,NGA0380136883,2022,1.0237,134740,21559,37727,70064,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Niger,Tafa,36898,NGA0380136898,2026,1.0237,135884,21741,38047,70658,"Endemic (under post-intervention surveillance)",0,135884,0,0,0,10,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Niger,Wushishi,36899,NGA0380136899,2027,1.0237,136169,21787,38127,70809,"Endemic (under post-intervention surveillance)",0,136169,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Ogun,"Imeko Afon",36912,NGA0380236912,2027,1.0237,136894,21903,38331,71184,"Endemic (under post-intervention surveillance)",0,136894,0,0,0,8,NR,NR,NR,2021,2026,3
Nigeria,NG,Osun,Aijedire,36939,NGA0380436939,2030,1.0237,135475,21677,37934,70449,"Endemic (under post-intervention surveillance)",0,135475,0,0,0,9,NR,NR,Surveillance,2022,2027,3
Nigeria,NG,Osun,"Atakunmosa West",36941,NGA0380436941,2030,1.0237,136104,21777,38108,70773,"Endemic (under post-intervention surveillance)",0,136104,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Osun,"Ede North",36944,NGA0380436944,2026,1.0237,136349,21817,38179,70902,"Endemic (under post-intervention surveillance)",0,136349,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,"Ede South",36945,NGA0380436945,2030,1.0237,135813,21730,38028,70621,"Endemic (under post-intervention surveillance)",0,135813,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Osun,Ola-Oluwa,36963,NGA0380436963,2030,1.0237,136808,21889,38305,71140,"Endemic (under post-intervention surveillance)",0,136808,0,0,0,11,NR,NR,NR,2023,2028,3
Nigeria,NG,Oyo,Olorunsogo,36991,NGA0380536991,2027,1.0237,136130,21780,38117,70787,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Plateau,"Jos East",37004,NGA0380637004,2025,1.0237,136011,21762,38083,70726,"Endemic (under post-intervention surveillance)",0,0,0,0,0,11,NR,NR,NR,0,2017,3
Nigeria,NG,Taraba,Ardo-Kola,37064,NGA0380937064,2024,1.0237,134909,21586,37774,70152,"Endemic (under post-intervention surveillance)",0,134909,0,0,0,12,NR,NR,NR,2021,2026,3
Nigeria,NG,Taraba,Gashaka,37067,NGA0380937067,2024,1.0237,136244,21798,38148,70848,"Endemic (under post-intervention surveillance)",0,136244,0,0,0,15,NR,NR,NR,2021,2026,3
Nigeria,NG,Taraba,Ibi,37069,NGA0380937069,2026,1.0237,136714,21875,38280,71091,"Endemic (under post-intervention surveillance)",0,136714,0,0,0,12,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Taraba,Kurmi,37072,NGA0380937072,2022,1.0237,135565,21690,37958,70494,Endemic,135565,0,1,1,6,13,"MDA 4",ALBx2,TAS1,2022,2027,26
Nigeria,NG,Taraba,Ussa,37076,NGA0380937076,2022,1.0237,136285,21806,38160,70868,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Taraba,Yorro,37078,NGA0380937078,2023,1.0237,135561,21689,37957,70492,"Endemic (under post-intervention surveillance)",0,135561,0,0,0,15,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Yobe,Damaturu,37082,NGA0381037082,2024,1.0237,136605,21857,38250,71035,Endemic,136605,0,1,1,6,14,"MDA 1",ALB_IVM,TAS1,2024,2029,26
Nigeria,NG,Yobe,Nangere,37091,NGA0381037091,2024,1.0237,136308,21810,38167,70880,"Endemic (under post-intervention surveillance)",0,136308,0,0,0,14,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Yobe,Tarmua,37094,NGA0381037094,2029,1.0237,134709,21553,37719,70049,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Abia,Ugwunagbo,36348,NGA0377536348,2027,1.0237,137561,22010,38518,71531,"Endemic (under post-intervention surveillance)",0,137561,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Abia,Ugwunagbo,36348,NGA0377536348,2028,1.0237,140820,22531,39430,73226,"Endemic (under post-intervention surveillance)",0,140820,0,0,0,7,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Abia,"Ukwa West",36350,NGA0377536350,2024,1.0237,137445,21992,38485,71471,"Endemic (under post-intervention surveillance)",0,137445,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Abia,"Ukwa West",36350,NGA0377536350,2025,1.0237,140701,22513,39397,73164,"Endemic (under post-intervention surveillance)",0,140701,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Adamawa,Numan,36369,NGA0377636369,2023,1.0237,137552,22008,38515,71527,Endemic,137552,0,1,1,6,9,"MDA 1",ALB_IVM,TAS1,2023,2028,26
Nigeria,NG,Adamawa,Numan,36369,NGA0377636369,2024,1.0237,140811,22529,39427,73221,"Endemic (under post-intervention surveillance)",0,140811,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,"Akwa Ibom",Oron,36399,NGA0377736399,2025,1.0237,138963,22235,38909,72261,"Endemic (under post-intervention surveillance)",0,138963,0,0,0,13,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Anambra,Dunukofia,36413,NGA0377836413,2021,1.0237,139446,22311,39045,72512,"Endemic (MDA not delivered)",139446,0,0,0,5,9,"MDA 1",ALB_IVM,pre-TAS,2022,2027,26
Nigeria,NG,Bauchi,Bogoro,36429,NGA0377936429,2027,1.0237,140215,22434,39261,72911,"Endemic (under post-intervention surveillance)",0,140215,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Bauchi,Dass,36432,NGA0377936432,2024,1.0237,139594,22335,39087,72589,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bayelsa,Kolokuma/Opokuma,36449,NGA0378036449,2030,1.0237,138058,22089,38658,71791,"Endemic (under post-intervention surveillance)",0,138058,0,0,0,8,NR,NR,Surveillance,2022,2027,3
Nigeria,NG,Benue,Apa,36457,NGA0378136457,2021,1.0237,140000,22400,39200,72800,"Endemic (MDA not delivered)",140000,0,0,0,3,8,"MDA 1",ALB_IVM,NR,2024,2029,26
Nigeria,NG,Benue,Tarka,36474,NGA0378136474,2029,1.0237,138705,22194,38837,72127,"Endemic (under post-intervention surveillance)",0,138705,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Borno,Bayo,36481,NGA0378236481,2029,1.0237,137805,22049,38584,71658,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
